"","CBJMJ00700","CBJMJ01400","CBJMJ02800","CBJMJ04200","CBJMJ04201","CBJMJ04202","CBJMJ04203","CHCFJ00700","CHCFJ01400","CHCFJ02800","CHCFJ04200","CHCFJ05601","CHCFJ05602","CHCFJ05603","DGYFJ06201","DGYFJ06202","DGYFJ06203","DGYMJ06201","DGYMJ06202","DGYMJ06203","DHCFJ07801","DHCFJ07802","DHCFJ07803","DHCMJ07801","DHCMJ07802","DHCMJ07803","DHKFJ23501","DHKFJ23502","DHKFJ23503","DSLFJ04101","DSLFJ04102","DSLFJ04103","DSLMJ04101","DSLMJ04102","DSLMJ04103","DSTFJ04001","DSTFJ04002","DSTFJ04003","DSTMJ04001","DSTMJ04002","DSTMJ04003","HBJMJ00700","HBJMJ01400","HBJMJ02800","HBJMJ04200","HBJMJ04201","HBJMJ04202","HBJMJ04203","HHCFJ00700","HHCFJ01400","HHCFJ02800","HHCFJ04200","HHCFJ05601","HHCFJ05602","HHCFJ05603","LBJMJ00700","LBJMJ01400","LBJMJ02800","LBJMJ04200","LBJMJ04201","LBJMJ04202","LBJMJ04203","LHCFJ00700","LHCFJ01400","LHCFJ02800","LHCFJ04200","LHCFJ05601","LHCFJ05602","LHCFJ05603","MBJMJ00700","MBJMJ01400","MBJMJ02800","MBJMJ04200","MBJMJ04201","MBJMJ04202","MBJMJ04203","MHCFJ00700","MHCFJ01400","MHCFJ02800","MHCFJ04200","MHCFJ05601","MHCFJ05602","MHCFJ05603","NBJMJ00100","NBJMJ00700","NBJMJ01400","NBJMJ02800","NBJMJ04200","NBJMJ04201","NBJMJ04202","NBJMJ04203","NHCFJ00100","NHCFJ00700","NHCFJ01400","NHCFJ02800","NHCFJ04200","NHCFJ05601","NHCFJ05602","NHCFJ05603"
"Sarocladium",0,0,2.22072e-06,1.947763e-07,1.213779e-07,4.703418e-07,7.829569e-07,0,0,4.890293e-08,1.022484e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35361e-07,5.128406e-08,0,1.508134e-07,7.89247e-08,6.773909e-08,0,3.670508e-08,4.011218e-07,3.815243e-08,3.358788e-07,2.421473e-07,0,0,0,2.750416e-08,0,0,0,0,0,5.760248e-07,1.602229e-06,9.687721e-07,1.216893e-05,8.607056e-07,4.002342e-08,5.53223e-08,2.197173e-08,0,6.594835e-08,3.049685e-08,0,0,0,1.938669e-07,1.899795e-07,2.133287e-07,2.801008e-07,7.169822e-08,1.85033e-07,2.276566e-08,0,0,0,0,0,5.133194e-08,0,0,1.469237e-06,2.498595e-06,2.519148e-06,5.115848e-06,7.065218e-06,4.189622e-06,0,1.189474e-07,1.053834e-07,0,8.161053e-08,0,5.650843e-08,1.0744e-07
"Scardovia",0,0,0,0,0,0,0,0,4.175341e-08,4.654663e-07,1.828849e-06,2.104932e-08,2.85857e-06,2.412429e-08,5.491211e-08,6.951648e-08,0,0,5.260481e-07,4.590145e-06,0,0,0,0,0,0,5.382433e-06,4.401356e-07,3.097811e-05,1.253168e-07,1.343348e-07,0,1.873347e-07,8.25056e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687314e-06,1.038362e-06,1.113605e-05,1.133797e-05,1.432435e-05,0,0,0,0,0,0,0,0,0,0,3.887661e-05,2.510001e-05,4.723001e-07,3.235082e-06,0,0,0,0,0,0,0,0,2.636824e-08,3.041228e-07,3.209211e-06,9.308351e-06,6.114147e-08,2.05423e-05,0,0,0,0,0,0,0,0,0,0,0,1.274706e-06,5.356182e-06,3.584538e-06,9.514177e-07,5.569603e-06
"Scheffersomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.668998e-07,0,0,1.359337e-07,0,0,0,0,0,0,0,0,0,1.995584e-06,0,0,0,0,1.380724e-07,0,0,0,0,0
"Sciscionella",0,0,1.446381e-06,4.544505e-08,8.611521e-08,0,1.616536e-07,0,8.086419e-08,0,0,0,0,8.156941e-08,2.483206e-06,9.384127e-07,9.603142e-07,2.045157e-06,7.68094e-07,2.392857e-07,1.434677e-06,3.264479e-07,3.995961e-06,1.780223e-06,3.07891e-06,4.235405e-06,0,0,3.027902e-07,1.657175e-07,0,5.389797e-08,9.064483e-08,3.081459e-07,6.955633e-08,2.901161e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466678e-07,0,0,0,0,0,0,1.903547e-07,9.502985e-07,0,5.90731e-07,0,4.724477e-08,7.310947e-07,1.523549e-07,1.180176e-07,1.032902e-07,0,0,0,0,0,2.544735e-07,0,0,2.028467e-07,0,1.10034e-07,0,0,0,0,0,0,0,0,0,9.88127e-07,3.008827e-07,0,2.037172e-06,1.125947e-07,1.749851e-07,4.582674e-07,1.637027e-07,1.883928e-05,0,0,0,5.446609e-08
"Scytonema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.035089e-08,0,0,0,0,0,0,0,0,1.273694e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266315e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096097e-07,0,0,0,0,0,0,0,0,0,0,0
"Sedimenticola",0,0,0,0,9.84604e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.819597e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.511049e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053669e-06,2.08722e-07,0,0,0,0,0,0,0,0,0
"Sediminibacterium",0,0,0,4.186065e-07,0,0,0,0,5.398539e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sediminispirochaeta",0,0,0,0,0,0,0,4.193497e-07,9.548441e-07,1.673202e-07,1.36833e-07,2.535863e-08,5.996808e-07,1.358674e-06,2.773316e-07,2.309242e-07,2.524613e-07,6.00622e-08,0,8.90092e-07,0,2.377463e-07,0,1.094723e-07,2.947191e-07,3.361013e-08,0,0,3.063741e-08,3.093595e-08,9.489007e-08,5.037255e-07,1.912758e-07,2.496656e-07,8.659783e-07,4.341783e-08,1.88581e-08,4.300635e-08,1.707547e-07,3.644984e-08,5.505049e-08,0,1.213477e-06,0,0,0,0,0,1.69509e-07,0,1.88467e-07,0,0,2.100606e-07,1.521829e-07,0,3.272387e-07,0,0,0,0,0,1.762211e-07,2.2505e-06,1.107353e-07,9.878319e-08,3.995905e-08,2.520746e-07,4.665484e-08,0,0,0,2.465277e-08,0,4.858603e-08,0,4.678131e-07,1.031901e-06,2.410138e-07,2.848238e-07,9.679397e-08,4.688963e-07,5.134243e-07,0,0,0,0,0,5.420106e-07,0,8.425276e-08,1.166568e-07,2.88929e-07,2.057335e-07,3.418172e-08,0,3.899793e-08,0,1.565493e-08
"Segetibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778306e-07,1.012954e-07,0,1.546237e-06,8.721185e-07,5.749134e-08,0,3.847877e-08,2.37178e-07,1.015772e-06,6.110527e-07,8.780866e-08,0,0,1.47581e-06,0,0,0,0,0,0,9.933819e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69434e-07,0,0,0,0,0,4.77109e-08,0,0,0,0,6.159516e-07
"Segniliparus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642729e-08,0,0,9.283724e-08,0,0,0,1.323748e-07,8.600746e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas",1.259277e-06,1.182874e-05,3.064225e-08,3.161815e-07,1.706647e-07,8.330985e-07,0,3.706641e-06,9.879368e-06,2.298602e-06,4.226849e-06,3.936141e-07,1.060475e-05,1.137676e-05,8.079968e-06,5.14591e-06,3.378189e-06,2.550486e-07,6.177618e-07,2.442422e-05,1.959521e-07,1.256814e-06,0,1.117906e-06,2.061748e-08,0,5.181012e-08,2.82212e-07,4.388625e-06,1.201315e-06,1.019722e-06,4.182832e-06,9.948408e-06,1.754297e-06,4.448312e-06,4.372605e-07,1.718924e-08,3.586028e-06,2.19108e-07,2.965785e-07,8.587562e-07,4.051845e-06,1.033083e-05,6.440397e-08,0,1.067872e-07,1.798351e-07,1.00456e-06,4.996513e-06,2.40649e-06,8.086432e-06,1.508625e-07,3.489613e-07,2.437952e-06,8.270315e-06,6.256199e-06,3.39635e-06,6.688397e-07,3.914127e-07,8.576351e-07,3.701102e-07,8.178707e-08,7.079648e-06,1.497733e-05,3.097671e-06,1.65031e-06,2.143271e-06,8.165226e-06,5.263161e-07,1.973343e-05,6.082472e-06,2.927917e-07,3.749496e-07,4.574702e-08,0,0,9.025811e-06,1.427268e-05,1.802052e-06,5.585958e-06,2.651934e-07,1.717467e-05,1.063288e-05,8.418902e-06,3.492212e-06,7.018985e-06,4.238614e-07,5.166998e-07,6.873021e-06,2.510449e-07,1.337191e-06,2.429193e-06,1.513539e-05,1.986447e-06,1.120005e-06,2.565277e-07,1.506434e-07,3.75299e-07,8.081481e-07
"Senegalimassilia",1.680259e-06,2.428602e-06,1.262212e-06,7.467603e-08,0,0,0,9.981401e-07,1.274608e-05,5.410226e-07,1.269339e-06,3.031874e-07,5.572219e-06,3.540058e-06,2.644502e-06,2.830599e-06,9.876645e-07,1.227664e-07,2.409174e-07,8.46472e-06,5.017139e-07,2.016907e-07,4.630334e-08,1.646144e-06,5.61503e-07,1.554336e-07,5.036017e-08,1.207099e-07,2.483238e-06,6.066236e-07,8.433152e-07,4.456491e-07,1.78882e-06,3.297697e-07,2.105427e-06,6.016489e-07,1.263339e-07,7.836553e-07,3.887798e-07,3.351103e-08,7.400307e-07,0,5.918073e-06,0,0,0,1.10127e-07,0,6.698822e-07,1.511758e-06,1.340648e-06,1.877428e-07,5.480121e-08,4.937438e-07,8.527374e-07,5.649262e-06,1.127915e-06,3.082885e-07,1.482214e-07,7.412391e-07,1.941779e-07,0,2.749307e-06,8.596656e-06,4.680438e-07,3.495056e-07,8.71062e-07,6.68902e-07,4.633352e-08,2.36572e-07,1.207775e-06,2.286427e-08,7.355809e-08,1.931252e-07,5.221744e-08,0,2.85405e-06,6.15055e-06,5.597912e-07,5.970685e-07,3.479783e-08,1.852336e-06,1.338884e-07,0,0,1.817336e-06,9.469284e-08,2.659347e-07,9.339773e-07,0,6.515628e-07,8.991544e-08,3.688449e-06,6.732277e-07,4.086031e-08,1.528578e-07,4.308342e-08,4.191625e-07,6.372974e-07
"Serinicoccus",0,0,9.284758e-07,0,0,0,0,8.73425e-07,2.906453e-07,7.708109e-08,2.948856e-08,3.390756e-08,1.556023e-07,5.511615e-07,3.699286e-05,2.798071e-06,1.295817e-06,1.187218e-05,1.01729e-05,7.23556e-07,2.808488e-05,6.738831e-07,3.522374e-05,5.309048e-06,1.817884e-05,2.009659e-05,1.149403e-07,9.101018e-07,4.96447e-06,0,0,0,2.448663e-07,1.743168e-07,1.155394e-07,3.471824e-07,3.423821e-07,1.360415e-07,1.304434e-07,0,0,0,0,0,0,0,0,0,1.063957e-07,1.855808e-07,2.776068e-07,0,2.749297e-07,0,0,0,1.520914e-07,1.882297e-08,0,3.417296e-07,2.117074e-07,0,2.125328e-06,3.709654e-07,5.205796e-07,2.719866e-07,0,0,0,0,0,1.222796e-07,0,0,0,0,1.537303e-07,5.004381e-07,3.195566e-07,5.79086e-07,2.639835e-08,3.144589e-07,0,0,0,0,2.327959e-07,2.004105e-08,4.573214e-07,0,1.979487e-07,7.200479e-07,1.338804e-06,4.609051e-07,9.097351e-06,5.608773e-07,0,7.079843e-07,3.137691e-07
"Serratia",3.63352e-06,2.647597e-06,0.0001692819,0.0001207861,7.269326e-05,6.845005e-05,1.772737e-05,2.305603e-05,4.152081e-06,1.303012e-05,1.663207e-06,6.694138e-07,2.52084e-06,1.357065e-06,2.872564e-07,1.534893e-07,1.094271e-06,5.847077e-07,7.24822e-08,1.490666e-06,1.06429e-07,3.757918e-07,2.880952e-07,2.813283e-07,3.06848e-07,0,2.380964e-07,4.258354e-07,1.172502e-06,6.307673e-06,3.201772e-07,6.272069e-07,2.204141e-06,7.914838e-06,6.15642e-07,3.706081e-06,3.251873e-07,4.000498e-07,3.430717e-07,3.734065e-07,3.615813e-07,2.420444e-06,3.411656e-06,1.071552e-05,3.045429e-06,1.634902e-05,6.772799e-06,5.511045e-05,6.682503e-07,8.939707e-06,3.440733e-06,1.276521e-06,9.753888e-07,3.243056e-07,4.918549e-07,2.056117e-06,7.006925e-06,9.598408e-05,0.0002849691,0.0003484903,2.159671e-05,2.502134e-06,3.527783e-05,7.708605e-06,9.674336e-06,2.133294e-06,3.193797e-07,3.197272e-07,6.742403e-07,9.913107e-06,9.101326e-06,7.035282e-05,1.790684e-05,2.241601e-05,7.691783e-06,1.505556e-05,1.479764e-06,2.12638e-06,1.300751e-06,5.550568e-07,4.34374e-06,1.784853e-06,8.609679e-07,0,0,3.827493e-07,4.11809e-05,7.109818e-05,0.0002804402,0.003973767,0.0005865545,4.840045e-05,9.28509e-06,2.949132e-06,5.699239e-06,2.571142e-06,1.624708e-07,4.813371e-07,3.829541e-06
"Sharpea",0,8.154134e-07,0,0,0,1.595058e-07,0,0,1.27322e-06,9.921515e-07,1.053989e-07,7.38165e-08,8.466962e-07,5.968321e-07,5.298835e-07,8.56228e-07,2.351443e-07,0,2.870994e-07,4.985238e-07,0,1.044672e-07,3.786314e-07,5.82898e-07,5.18351e-07,1.228186e-07,4.732412e-08,1.078368e-07,8.971615e-07,2.750047e-07,4.27981e-07,1.066148e-06,7.092713e-07,2.928075e-07,1.128138e-06,2.150613e-07,0,3.665556e-07,3.870724e-08,1.324175e-07,2.643232e-08,0,5.302903e-06,0,0,0,0,0,3.273771e-07,4.02723e-07,6.010496e-07,0,0,3.369185e-07,8.1147e-07,4.265397e-07,2.071626e-07,2.896842e-07,0,1.006323e-07,1.721108e-07,0,2.862775e-07,7.141147e-07,1.171802e-07,0,1.728723e-07,4.301848e-07,0,0,1.090795e-07,0,0,0,0,0,1.718833e-07,6.891936e-07,3.039658e-07,0,0,1.169116e-06,1.036884e-07,0,0,0,0,0,0,1.358259e-07,0,0,3.605803e-07,1.091515e-07,0,0,0,2.410681e-08,4.575814e-07
"Shewanella",0,0,0,0,0,0,0,3.989199e-07,0,0,0,0,0,2.175112e-07,2.301795e-07,0,0,0,0,1.015036e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.102136e-07,0,0,0,0,0,0,0,0,3.611745e-07,0,0,0,9.716377e-08,0,0,1.294295e-07,0,0,6.251092e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,7.894215e-08,0,0,0,0,0,0,1.677816e-06,0,0,0,0,7.165606e-07,0,0,0,0,9.927997e-08
"Shigella",5.609264e-05,7.711784e-05,8.295214e-06,5.052107e-06,2.409409e-06,5.589e-06,9.651587e-06,3.802724e-05,2.017999e-05,6.646631e-06,2.842844e-06,6.607184e-07,6.274853e-06,4.229581e-06,1.772829e-06,4.035046e-07,2.538757e-05,8.578352e-07,1.606503e-05,4.410659e-06,5.911639e-07,2.067881e-06,1.509146e-07,2.51564e-07,3.775098e-07,2.853147e-07,5.331353e-07,1.903785e-07,4.97003e-06,1.266043e-08,2.098029e-07,0,0.000293306,2.138455e-05,2.908049e-06,3.899478e-05,1.68115e-06,2.940473e-07,7.414437e-07,9.746378e-07,1.84271e-07,1.110097e-05,0.000117298,1.511757e-05,2.784525e-06,5.150869e-06,8.540259e-06,0.004242705,2.511371e-05,0.001209378,2.843322e-05,2.417144e-06,1.707596e-07,1.596157e-06,2.837085e-07,0.000105192,2.953268e-05,4.623842e-06,4.250508e-05,0.000135548,7.046761e-06,1.395586e-05,0.005576081,6.029674e-06,3.545148e-06,3.412105e-06,2.396829e-06,1.371775e-05,2.552204e-07,0.0001783913,0.0003297725,1.09328e-05,0.0003125066,0.001416123,0.0004384576,0.0009870141,3.220496e-05,2.76749e-05,4.768392e-06,3.679214e-06,6.795585e-07,1.028909e-06,2.861314e-06,2.060756e-05,0.0001563258,6.040323e-05,2.496706e-06,3.459798e-05,0.0002855163,4.565947e-05,3.858619e-05,0.008444862,3.554027e-05,1.373366e-05,8.810376e-06,3.113793e-05,6.920724e-07,1.736272e-05,3.711818e-06
"Shinella",3.420124e-06,7.464315e-07,2.570504e-05,3.390113e-06,1.077215e-06,7.664488e-06,1.72505e-06,9.357901e-06,4.93767e-06,1.014604e-06,7.375124e-07,3.614266e-07,7.296095e-08,3.163394e-07,7.22793e-06,3.479935e-07,7.089185e-06,1.774211e-05,6.198459e-07,8.802051e-06,0,2.331905e-07,1.190231e-06,4.102909e-07,1.792576e-07,7.658198e-08,0,7.325608e-07,1.442681e-06,1.491919e-07,5.778419e-07,9.791464e-08,3.926826e-07,3.739344e-07,9.537648e-08,3.81841e-06,6.920694e-08,1.384573e-06,1.036937e-06,2.730793e-07,2.460688e-08,8.248969e-06,1.38814e-05,4.185517e-06,4.83779e-07,1.512557e-06,5.087463e-07,2.984156e-06,1.702546e-06,3.70429e-06,7.272476e-07,2.350378e-07,4.831836e-07,0,4.3942e-08,0,3.571501e-06,1.739822e-05,9.374416e-06,7.168355e-05,9.121314e-06,2.507137e-06,4.305731e-06,5.305208e-06,1.137509e-06,1.028408e-06,5.115591e-07,2.299052e-08,0,6.636215e-07,3.242995e-06,9.701513e-06,2.364085e-06,1.402764e-06,1.494758e-06,9.625539e-07,6.66275e-06,2.675989e-07,4.381444e-07,2.757808e-07,6.792969e-07,1.951496e-07,1.851504e-07,0,0,1.324314e-05,3.37273e-05,1.47933e-05,1.761441e-05,4.449364e-05,3.167852e-05,3.873401e-06,4.80716e-06,3.465272e-06,9.098968e-07,2.202164e-06,8.126514e-08,8.048362e-07,1.04397e-06
"Shuttleworthia",4.668473e-06,1.119647e-06,0,3.273245e-08,0,0,0,6.560356e-07,2.81652e-06,6.076101e-07,4.485685e-07,0,1.429357e-06,1.060468e-06,1.781902e-06,1.457486e-06,8.885926e-07,5.248302e-08,8.007141e-08,4.61736e-06,1.263641e-07,6.571261e-08,9.147271e-08,9.761528e-08,2.711339e-07,2.190557e-07,0,1.098174e-07,6.762137e-07,3.442643e-07,6.809617e-08,1.406206e-06,2.009377e-06,4.315551e-08,2.258641e-07,2.165935e-08,0,2.692917e-07,7.603812e-08,1.818331e-08,2.033719e-08,0,1.941375e-07,0,1.314213e-07,0,0,3.02041e-07,4.968175e-07,9.194638e-07,1.064861e-06,0,0,2.300836e-07,2.035622e-06,5.387847e-07,1.249474e-07,1.402685e-07,9.790788e-08,8.471015e-08,0,4.895662e-07,1.060584e-06,4.237014e-06,5.228869e-07,5.801692e-07,3.550104e-07,1.479084e-06,2.272079e-08,2.511526e-06,1.088156e-06,3.148309e-08,0,0,1.076428e-07,0,2.833123e-06,2.305391e-06,2.742192e-07,2.689805e-07,4.214246e-08,3.411513e-06,2.764806e-06,0,0,0,0,1.386099e-07,2.408395e-06,2.495837e-07,3.160058e-07,0,1.500885e-06,8.094147e-07,1.71841e-07,0,9.67733e-08,1.359389e-07,4.658202e-07
"Siccibacter",0,0,0,0,0,0,1.268532e-07,0,2.839232e-07,0,0,0,0,0,0,0,5.284538e-07,0,3.971128e-07,1.220094e-07,0,0,0,0,0,0,0,0,8.527411e-08,0,0,0,3.489826e-07,9.350635e-08,0,2.108177e-07,0,0,0,0,0,0,5.677052e-07,0,0,0,0,5.787861e-06,2.865555e-07,3.247793e-06,3.039974e-07,0,0,1.738023e-07,0,4.383298e-07,1.571612e-07,0,0,0,0,0,8.021733e-06,0,0,0,0,0,0,1.42927e-06,0,0,4.085272e-06,7.293695e-06,6.592516e-07,2.703472e-06,1.760544e-07,0,0,0,0,0,0,0,3.686224e-06,0,0,5.682751e-07,5.853714e-06,0,0,3.149538e-05,1.527185e-07,0,0,2.507824e-07,0,0,8.714575e-08
"Simplicispira",0,0,2.663519e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.363592e-07,1.340589e-06,4.321561e-07,0,0,0,0,0,0,0,0,0,0,9.975076e-07,1.048751e-07,0,1.588467e-07,8.71349e-08,0,0,0,0,0,0,0,0,0,4.89401e-08,0,0,0,0,0,0,0,0,0,0,1.154006e-07,1.792833e-07,0,0,0,0,1.18448e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.296293e-07,9.205529e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233906e-07
"Singulisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.171728e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sinomonas",0,0,0,0,0,0,0,0,0,0,1.155988e-07,0,0,0,1.070261e-07,0,2.524461e-08,1.153289e-07,0,1.686766e-08,0,0,0,0,1.253063e-07,1.08121e-07,0,0,9.907163e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106687e-08,0,0,0,1.025891e-08,0,0,0,0,1.165928e-07,0,1.621472e-07,0,0,0,0,6.282597e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.822398e-07,0,0,0,0,0,0,0,8.159508e-08,8.135981e-07,0,0,5.050718e-07
"Sinorhizobium",0,0,1.323998e-06,2.972106e-07,1.656488e-07,7.442997e-07,1.246026e-07,1.194945e-05,1.713852e-06,4.539934e-07,0,0,2.462966e-08,0,1.268159e-07,1.969634e-07,7.468418e-07,3.672635e-07,0,2.266262e-07,3.244312e-08,1.670268e-07,0,0,0,0,6.000342e-08,0,4.016426e-07,0,0,0,6.231832e-08,0,3.942493e-08,2.134936e-07,0,3.191911e-07,7.287341e-08,0,0,2.025922e-06,5.492407e-07,2.407765e-06,0,2.939863e-07,7.880884e-08,3.04124e-07,2.872209e-06,4.326693e-06,1.708517e-08,0,3.442553e-08,1.032405e-07,0,0,6.645978e-07,1.01484e-06,1.055785e-06,6.032422e-06,2.968984e-07,0,8.092847e-06,1.741249e-06,1.012369e-07,2.740414e-07,0,0,0,1.465918e-07,0,1.571289e-06,6.1759e-08,0,1.46875e-07,2.668998e-07,5.667528e-07,4.117321e-07,0,0,2.725267e-08,3.868641e-07,6.910366e-08,0,0,0,1.572332e-06,1.926428e-06,2.4314e-05,3.452663e-06,3.015199e-06,0,3.233021e-06,4.855265e-06,1.30526e-07,0,0,0,0
"Skermanella",0,0,0,0,8.159547e-08,8.812536e-07,0,0,8.938322e-07,0,0,0,4.854982e-08,3.037873e-08,0,8.753927e-08,5.871709e-07,0,0,2.913055e-07,0,0,0,0,0,0,0,0,1.916272e-08,0,3.261626e-08,2.538528e-07,0,0,1.295236e-07,0,0,0,0,0,7.331433e-08,0,2.102612e-07,0,0,2.35609e-07,0,0,0,0,1.174869e-07,4.751514e-08,0,6.437121e-08,8.300155e-08,0,0,0,1.392856e-07,1.241275e-05,7.497847e-07,1.33309e-06,1.58454e-07,4.886224e-07,2.945452e-07,7.651123e-08,0,0,0,0,0,0,4.930554e-08,0,1.648999e-07,0,0,3.984535e-07,0,1.100385e-07,0,0,2.841213e-08,0,0,0,0,0,7.564659e-06,2.185554e-05,4.742378e-07,0,3.393744e-07,0,5.464856e-08,0,0,0,0
"Slackia",1.800139e-05,1.813346e-05,6.256364e-06,1.060937e-06,9.929996e-07,1.341752e-06,4.907594e-07,1.873125e-05,0.0001215143,1.111929e-05,1.212847e-05,1.527814e-05,0.0001282044,6.770286e-05,0.0001081604,0.0001113505,3.735805e-05,9.874309e-06,1.524928e-05,0.0008833252,5.416455e-06,4.997492e-06,5.006088e-06,2.56176e-05,1.342931e-05,1.292169e-05,1.019063e-06,6.814402e-06,0.0001503521,3.416591e-06,1.189626e-05,8.064352e-06,3.231401e-05,5.58051e-06,2.371886e-05,5.97792e-06,6.076351e-07,5.8994e-06,3.437754e-06,9.696499e-07,5.35179e-06,4.592714e-05,3.737213e-05,7.200726e-07,1.179903e-06,7.327587e-08,1.182628e-06,1.145957e-06,5.547933e-06,1.728127e-05,2.097593e-05,8.79692e-07,2.652739e-06,9.824423e-06,1.137136e-05,4.487846e-05,7.539453e-06,5.129033e-06,4.359341e-06,6.35277e-06,2.014949e-06,5.862631e-07,2.827564e-05,7.076664e-05,9.271571e-06,4.721319e-06,1.532392e-05,1.560958e-05,2.480725e-06,1.371186e-05,1.605774e-05,5.650591e-06,3.236294e-06,2.522526e-07,4.464397e-07,2.642427e-07,1.773136e-05,8.020708e-05,3.948517e-06,1.182918e-05,4.689221e-06,4.110235e-05,1.062937e-05,4.813493e-05,1.589635e-05,1.743129e-05,3.753409e-06,4.031841e-06,1.912131e-05,6.184145e-06,2.880684e-06,4.516555e-06,3.411855e-05,7.477409e-06,4.304715e-06,2.403028e-06,1.151504e-06,7.486523e-06,7.73888e-06
"Smaragdicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182948e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53657e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364474e-07,0,0,0,0,0,0,0,0,0
"Smithella",0,0,0,0,0,1.623687e-06,3.337905e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.550866e-07,4.149926e-07,5.685809e-07,0,0,0,0,0,0,0,0,0,0,0,1.852596e-07,1.107898e-06,8.046374e-08,0,0,0,0,0,0,0,0,0,0,0,1.925781e-07,1.12846e-06,2.989322e-06,0,0,0,0,5.558465e-08,0,0,0,0,0,0,0,0.0001266562,4.648608e-06,4.405683e-06,0,0,0,0,0,0,0,0
"Snodgrassella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
