"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Dehalococcoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dehalogenimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deinococcus",2.259812e-05,1.690113e-05,4.702463e-05,2.145631e-05,2.805081e-06,1.688756e-05,4.86191e-07,0.004940305,3.058716e-05,9.246459e-06,2.135456e-06,1.698328e-06,6.753713e-07,3.118785e-05,3.282345e-06,4.032491e-06,5.825055e-06,2.977865e-06,1.375395e-05,1.382929e-06,7.249358e-06,5.785711e-06,1.940203e-06,1.068334e-07,2.673574e-06,4.542459e-06,5.908118e-07,1.098572e-07,2.017687e-06,1.807866e-07,4.490042e-07,0,0,1.435627e-06,1.17521e-07,8.170092e-07,3.815471e-08,4.935909e-07,2.746696e-07,8.721186e-07,7.146368e-08,2.177574e-05,2.446861e-05,1.064014e-06,9.83998e-08,8.464111e-07,2.261287e-06,0,0.0002243821,9.885154e-06,8.874825e-06,1.191679e-06,4.89534e-07,1.251033e-07,3.880584e-07,2.623453e-05,1.988229e-06,2.675106e-06,7.653396e-07,6.877802e-06,1.254594e-06,9.223979e-06,0.004748055,5.317174e-06,2.22446e-05,8.788124e-06,4.9901e-07,1.106523e-07,1.243547e-08,3.973371e-05,4.467792e-05,1.122381e-06,5.712738e-07,7.480001e-06,5.368645e-08,5.376045e-05,0.0110947,6.994276e-06,4.233725e-06,2.486378e-06,6.147759e-07,1.878742e-06,2.689094e-07,6.519283e-05,1.444305e-05,1.724609e-05,2.343876e-05,2.125149e-06,3.225976e-05,1.993783e-05,0.0001226847,1.94707e-05,4.245344e-05,5.67071e-05,3.979038e-05,3.452211e-05,3.475105e-07,2.35596e-06,3.046481e-06
"Delftia",0.003230914,0.001241213,0.001614428,0.0001828651,8.145115e-06,6.025898e-05,4.003993e-06,0.00266772,0.0001511503,0.0005509624,1.0376e-05,1.55712e-05,5.931642e-05,6.262635e-05,3.242297e-05,2.364589e-05,0.001761702,1.475719e-05,8.910344e-05,0.0001677039,2.423867e-06,0.0002838384,8.444782e-06,2.534699e-06,2.336054e-05,1.762402e-06,1.101246e-05,1.888477e-06,0.001104426,1.964469e-05,5.131378e-05,4.642016e-06,6.867939e-06,2.906898e-05,5.298845e-05,4.647682e-05,1.544528e-06,0.0003440393,5.728518e-06,5.460892e-05,3.354642e-05,0.001097973,0.0009555636,1.900554e-05,7.591805e-05,1.504894e-05,2.520452e-05,0.0005357068,0.0006138541,0.0002845401,0.0002499903,2.94975e-05,7.988216e-06,9.69112e-06,1.978503e-05,0.001195139,0.00132487,3.122183e-05,8.078681e-05,0.0003474306,6.707323e-06,0.001935644,0.0007745606,6.45352e-05,0.0001271831,5.809454e-05,1.595496e-05,1.040975e-05,7.94862e-06,0.001026538,0.001151384,0.002412671,3.422013e-05,6.436301e-05,2.051855e-06,0.0007310002,0.0005133404,0.000157902,0.0001443829,0.001500229,2.061829e-05,1.210335e-05,5.80517e-06,0.0008287721,0.0006613002,0.0008508876,0.01021253,0.001618699,0.001968533,0.001565264,0.0003320755,0.001253552,2.424999e-05,0.0001947359,0.0003849682,4.808049e-05,1.537878e-05,9.766905e-05,5.060959e-05
"Demetria",0,0,0,7.313175e-07,0,3.321999e-07,0,0,4.363768e-07,0,2.043565e-07,0,1.10051e-07,0,5.273227e-05,8.006565e-05,1.221426e-05,3.832765e-06,8.740585e-06,3.680657e-06,4.153253e-05,7.740927e-07,1.58997e-05,1.80553e-06,1.720444e-05,1.443048e-05,0,2.06086e-07,1.530007e-07,0,3.479235e-08,0,1.072953e-07,5.909204e-07,0,3.629691e-07,0,2.216883e-07,0,0,0,0,0,1.676414e-08,0,0,0,0,1.798151e-07,3.529044e-08,3.365355e-07,0,0,7.100924e-08,0,0,0,0,1.206164e-08,0,0,1.592699e-07,2.782455e-07,2.898389e-07,0,0,0,0,0,0,0,0,0,0,1.312336e-08,0,4.820681e-08,0,0,0,1.291405e-07,0,2.271076e-07,0,0,0,0,1.20793e-07,0,0,2.782411e-07,0,0,8.634629e-08,6.943301e-07,8.264997e-08,0,0,1.773473e-07
"Dermabacter",0,0,0,1.703232e-07,0,3.857892e-07,0,8.895499e-07,1.316763e-06,2.55289e-07,2.990401e-07,0,1.641287e-07,1.261976e-06,1.166079e-05,2.890852e-05,6.959517e-06,9.209758e-06,2.416456e-05,5.175636e-06,6.81835e-05,4.396442e-06,2.983447e-05,6.750843e-06,3.801483e-05,5.176062e-05,7.008285e-08,3.898581e-06,7.568404e-06,2.309891e-07,4.700278e-08,0,3.339107e-08,1.518713e-07,0,1.962957e-06,2.106501e-08,5.346383e-07,0,0,0,0,0,0,1.159095e-07,0,0,0,4.770549e-07,0,1.453471e-06,2.380795e-07,7.654703e-08,1.172719e-07,2.166836e-08,0,0,0,1.11094e-07,0,0,0,1.085125e-06,1.083536e-06,4.392883e-07,1.061839e-06,1.690951e-07,4.369549e-07,0,0,0,0,0,1.327245e-07,0,0,4.006298e-07,1.904107e-06,1.031126e-06,6.391648e-07,2.176056e-06,5.417116e-08,2.221519e-07,0,0,0,0,6.083484e-07,0,0,7.149906e-07,0,0,1.440253e-06,1.498849e-06,2.609753e-06,0,3.727449e-07,1.845596e-06
"Dermacoccus",0,0,0,6.306234e-07,8.086465e-08,1.419303e-07,0,0.0001120547,3.389765e-05,5.156599e-06,2.639381e-05,2.377114e-06,1.941269e-06,2.554418e-05,6.49485e-06,8.471024e-06,6.184837e-06,4.459275e-06,1.637485e-05,5.095053e-06,8.649627e-06,6.60956e-07,4.239743e-06,6.840785e-07,2.422567e-06,3.504157e-06,0,5.9748e-07,1.162457e-06,5.401325e-08,0,0,0,0,0,2.049978e-06,3.860536e-08,6.358583e-07,0,0,0,0,0,2.829959e-08,1.195809e-08,1.078898e-07,0,0,3.252322e-06,4.2508e-06,4.037473e-06,8.818749e-07,1.466126e-06,2.036389e-07,2.024972e-07,0,0,4.842382e-08,1.617874e-07,0,0,2.488592e-07,1.198541e-05,7.295817e-06,2.115333e-05,1.058447e-05,7.18472e-07,1.860068e-07,3.32158e-08,0,0,0,0,0,7.849095e-08,2.178468e-06,1.621702e-05,0.0004734651,3.409924e-06,2.210255e-05,3.754185e-07,1.855877e-07,1.95102e-07,0,0,0,0,2.47146e-07,0,0,1.804459e-06,0,1.828804e-07,3.27177e-06,1.02088e-05,0.0005973432,0,6.39386e-06,1.795555e-05
"Derxia",7.25553e-05,2.824237e-05,0.0005456068,0.0004902038,7.472441e-07,8.718547e-06,0,7.060668e-06,7.644057e-06,2.074579e-06,6.605064e-07,3.974915e-07,2.108329e-07,9.414824e-07,0,3.150799e-07,2.383705e-06,2.195898e-07,1.589827e-06,2.73301e-07,2.727525e-08,7.671811e-07,0,0,3.521409e-07,7.515256e-08,4.616353e-07,1.057214e-07,9.487192e-07,3.602957e-07,1.766227e-07,0,4.890703e-08,4.260113e-07,2.371811e-07,1.175097e-06,1.181417e-08,1.508233e-06,2.081098e-07,1.723472e-06,1.408005e-07,2.722705e-05,4.836531e-06,0.0005107728,0.000143946,2.734582e-07,2.811414e-06,0,1.965383e-06,3.00947e-06,2.472874e-06,5.257558e-07,2.730056e-07,2.24226e-08,2.148072e-07,2.032826e-05,8.691373e-06,0.0001968259,0.001055133,1.023575e-05,2.025014e-07,5.189053e-06,1.356297e-05,3.57417e-06,2.882991e-06,1.026476e-06,1.872071e-07,6.549767e-08,1.604945e-07,1.149363e-05,9.670917e-06,3.792314e-05,0.0003824349,1.62876e-06,1.378648e-07,2.657636e-05,3.257726e-06,1.545091e-06,1.721734e-06,4.650488e-07,7.33153e-07,5.160662e-07,1.042279e-07,0.003429724,0,7.081327e-06,0.0001714914,0.002350176,0,0,4.288676e-05,0,1.598304e-06,1.993012e-06,1.415342e-05,1.321957e-06,1.223136e-07,1.304953e-06,6.785058e-07
"Desmospora",0,0,0,2.154842e-07,0,2.893528e-07,0,0,5.779838e-07,1.494742e-07,0,0,0,1.213988e-07,2.920778e-07,0,5.800548e-07,0,0,9.678247e-07,0,0,3.246091e-07,3.96625e-08,2.991287e-07,7.301802e-08,0,3.166694e-08,6.786654e-07,9.022668e-08,1.2632e-07,8.47794e-07,0,2.785944e-07,0,1.782068e-07,2.277482e-07,3.12744e-07,0,0,3.557064e-07,0,0,0,7.86529e-08,0,0,0,0,0,9.228378e-08,7.136126e-08,0,0,0,0,0,0,7.769767e-08,0,0,0,0,0,3.376955e-07,0,0,0,0,0,0,0,0,0,0,0,4.506068e-07,7.255693e-07,1.050104e-07,0,0,0,1.676325e-07,0,0,0,0,0,0,0,0,0,1.623609e-07,0,0,0,0,0,0
"Desulfatibacillum",0,0,0,0,0,9.725136e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.101832e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfatiglans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfatirhabdium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfatitalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfitibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.794039e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270547e-07,0,0,0,0,0,1.240614e-07,0,0,0,0,0,0,0,1.217762e-07,0,0,0,0,1.463996e-07,0,4.524812e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.070299e-07,0,0,0,6.823503e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfitobacterium",1.554194e-06,0,0,2.795765e-07,0,9.155304e-08,0,0,2.533983e-06,7.205265e-07,7.005596e-07,1.429782e-07,9.600051e-08,5.787646e-07,7.649657e-08,0,6.586589e-06,1.669805e-07,0,3.068635e-08,7.621743e-07,0,4.527473e-07,3.509439e-07,0,9.688621e-07,0,3.513201e-07,2.075442e-06,8.035034e-07,0,0,3.594533e-08,1.539243e-06,0,6.039832e-07,0,8.154998e-08,7.853842e-07,0,0,2.772596e-06,0,6.698396e-07,3.167707e-07,0,0,0,6.22424e-07,2.343828e-06,1.781846e-06,9.333743e-08,0,9.371398e-08,1.523203e-07,0,0,1.330925e-06,2.333416e-07,0,0,0,4.859767e-07,2.012119e-06,1.456598e-06,6.461036e-06,9.021383e-08,0,0,0,0,1.449703e-07,0,0,1.40046e-07,0,6.112918e-07,2.1495e-06,5.404993e-06,4.96733e-07,1.480276e-07,1.828378e-07,3.089032e-07,0,0,1.34474e-06,0,1.822739e-06,0,0,5.364131e-06,0,0,7.712191e-08,3.074571e-07,2.468471e-07,0,1.513405e-07,1.69643e-06
"Desulfobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897473e-06,0,0,0,0,0,0,0,2.590875e-06,0,0,0,1.854239e-08,0,0,0,0,0,0,0,0,0,0,0
"Desulfobulbus",0,0,0,0,0,0,0,0,1.735173e-07,0,2.115306e-08,0,0,0,0,0,1.215028e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100808e-07,0,0,0,0,0,0,0,0,0,6.930057e-07,0,0,0,0,0,1.639477e-07,2.727777e-08,0,0,0,0,0,0,0,9.972221e-08,0,0,0,0,0,0,6.964193e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,5.689859e-08,0,0,0,0,0,0,0,1.978342e-07,0,0,0,0,0,0,0,0,0,0,0
"Desulfocurvus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfomicrobium",0,0,0,0,0,0,0,0,0,0,7.021333e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35784e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527153e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204083e-07,2.292169e-07,9.44317e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfosporosinus",2.086484e-06,0,0,3.069544e-06,0,8.404283e-07,0,3.80488e-06,2.986689e-06,2.376448e-06,8.324583e-07,7.369947e-07,4.56727e-07,9.030954e-07,1.164782e-07,1.906194e-07,1.562837e-05,3.13734e-07,5.414682e-07,4.783386e-07,1.143892e-06,8.47937e-07,3.378195e-07,1.172766e-06,2.121173e-06,2.376278e-06,0,4.984335e-07,3.22374e-06,6.385837e-07,5.789665e-08,0,4.017363e-08,1.046411e-05,0,1.94761e-06,0,8.694143e-07,2.108972e-06,3.054255e-07,3.995522e-07,0,0,1.233169e-06,1.533889e-06,5.176375e-07,8.20396e-08,0,4.177888e-06,1.275434e-06,2.098551e-06,1.603568e-07,1.371481e-07,4.846937e-08,4.266068e-07,0,0,6.103393e-06,1.031283e-06,0,1.499116e-07,4.078863e-07,0,5.87046e-06,2.16335e-06,7.920398e-06,2.426937e-07,4.492482e-08,7.482627e-08,0,0,9.31669e-07,4.320143e-07,1.362796e-07,1.227878e-07,8.596633e-07,1.788096e-05,2.945405e-06,1.62873e-06,5.402346e-07,1.807774e-07,9.408575e-07,1.086091e-06,7.795956e-06,0,0,0,1.147816e-05,1.958611e-05,0,1.842508e-05,0,0,1.885422e-06,1.235423e-06,2.234842e-06,1.317833e-07,1.627329e-07,3.001686e-06
"Desulfotomaculum",0,0,0,0,0,0,0,0,4.003595e-07,1.809305e-07,1.720637e-07,1.48504e-07,0,3.567811e-07,0,1.140405e-07,3.774733e-06,1.217906e-07,0,0,1.796554e-07,0,0,0,0,9.489097e-07,0,0,2.685868e-07,6.864578e-07,1.134302e-07,0,0,1.832747e-06,0,5.558761e-08,0,5.489375e-08,2.531722e-07,0,0,0,0,0,0,0,0,0,0,1.945922e-07,3.208999e-07,6.775855e-08,0,0,0,0,0,1.266958e-07,0,0,0,0,0,1.11201e-06,6.401351e-07,4.157325e-06,0,0,1.235348e-07,0,0,0,0,6.294819e-07,0,0,3.990837e-07,5.283121e-07,5.445546e-07,0,1.431421e-07,0,2.528905e-07,0,0,0,0,1.926369e-07,0,0,0,0,0,0,0,0,0,0,3.589557e-07
"Desulfovibrio",2.406599e-05,1.745934e-05,2.61554e-05,2.620881e-05,1.921625e-06,8.27496e-06,7.681011e-07,2.179742e-05,8.390047e-05,2.887441e-05,7.549671e-05,5.731777e-05,1.726655e-05,5.978475e-05,1.002088e-05,7.356153e-06,0.003986036,8.349339e-06,3.517879e-06,8.946635e-05,2.59175e-05,6.255298e-06,2.273397e-05,1.242408e-05,1.265582e-05,1.070034e-05,2.434578e-06,1.317787e-06,0.0004663994,0.0001632204,6.765023e-06,2.99038e-06,2.665085e-06,2.709721e-05,1.158937e-06,7.313081e-06,8.217524e-07,9.731708e-05,7.975577e-06,5.971068e-06,3.530221e-06,0,6.974568e-06,1.194485e-05,6.352226e-06,4.091574e-06,8.897061e-06,2.765948e-05,2.757349e-05,1.508046e-05,7.885834e-05,4.49272e-05,5.081769e-05,4.079229e-05,3.663719e-05,9.594015e-06,5.648959e-06,5.079531e-05,8.740078e-06,5.077456e-06,8.599167e-07,1.226056e-05,3.074844e-05,5.125531e-05,8.172609e-05,0.002347805,9.470895e-05,9.509782e-06,1.390178e-05,1.035907e-05,8.798653e-06,4.818065e-06,5.669904e-06,4.62939e-06,1.278261e-06,3.775943e-05,9.798841e-06,5.682483e-05,5.046342e-05,0.0001201451,0.0001137205,4.401912e-05,8.606584e-05,0.0001160048,1.122997e-05,1.762505e-05,3.182251e-05,5.413331e-05,2.296289e-05,1.775122e-05,0.0001725366,4.81095e-06,8.858175e-06,5.50382e-06,7.717947e-05,2.78135e-05,5.250817e-05,4.13484e-05,0.0004286706
"Devosia",6.204037e-05,0,2.732151e-05,5.866377e-05,5.684261e-06,8.337318e-05,1.134004e-07,1.377105e-06,1.057583e-05,5.97564e-06,8.162048e-07,9.362195e-08,1.163547e-06,1.816798e-06,3.840376e-07,4.936432e-06,2.362013e-06,1.435134e-06,1.8276e-06,8.898286e-07,9.163221e-07,5.643207e-06,9.842606e-07,9.659523e-08,4.343468e-07,8.14522e-07,2.355923e-07,1.441706e-07,1.363649e-06,5.338911e-07,0,9.327715e-08,0,6.988029e-07,0,7.740249e-05,3.814032e-07,6.597725e-05,2.704176e-07,0,2.131034e-07,0,0,2.517485e-06,0.0008664209,1.373021e-06,3.533126e-06,0,1.955607e-06,1.040107e-05,4.152034e-06,3.96537e-07,2.431069e-07,0,0,4.374294e-06,3.290519e-06,2.371569e-06,1.283204e-05,1.178954e-05,2.04649e-05,1.564734e-05,1.032616e-05,1.487941e-06,1.593469e-06,9.04583e-07,4.21533e-07,7.494089e-07,4.26554e-07,0,0,4.420112e-05,4.443875e-07,1.358035e-06,6.322919e-07,2.125311e-06,3.465486e-06,1.968492e-06,2.692614e-06,1.011955e-06,1.009028e-06,6.83851e-07,1.248175e-07,9.398898e-06,5.483511e-05,5.325169e-06,1.210212e-05,1.379419e-05,0,6.200427e-06,8.375771e-06,0,1.447722e-07,5.560864e-06,1.433884e-06,2.763033e-06,1.081107e-07,3.816527e-06,0
"Dialister",1.299862e-06,0,0,1.636228e-07,0,0,0,2.550043e-07,2.085952e-06,3.858066e-07,5.410328e-07,5.174411e-08,4.564994e-08,6.197995e-08,5.14057e-08,0,5.507981e-06,0,0,5.842208e-08,0,0,0,5.150376e-08,1.283219e-07,5.658377e-08,0,2.748238e-07,5.597537e-07,7.54618e-08,0,0,0,5.111202e-07,0,1.639807e-07,0,1.57275e-07,3.017943e-07,5.780627e-07,0,0,4.327769e-06,8.99771e-08,0,0,0,0,1.515296e-07,0,5.770129e-07,4.024874e-08,0,3.951819e-08,4.763382e-08,0,0,2.802305e-06,6.736553e-08,0,0,5.297992e-07,0,1.120475e-06,1.397931e-06,4.664113e-07,0,0,0,0,0,0,1.267515e-07,0,0,1.797728e-07,1.949741e-07,4.573894e-07,5.87937e-07,1.035117e-07,6.492733e-08,7.684089e-08,5.153229e-07,0,0,0,0,6.066959e-07,0,0,1.151898e-06,0,1.935593e-06,0,1.823482e-07,0,0,0,4.810251e-07
"Dichelobacter",0,0,0,0,0,0,0,0,0,0,8.933393e-08,0,0,0,0,0,1.02198e-06,0,0,0,0,0,0,0,0,1.257019e-07,0,0,0,0,0,0,0,0,0,0,0,1.254218e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121649e-07,0,0,0,0,0,0,0,0,0,0,0
"Dickeya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dielma",0,0,0,9.305001e-08,0,0,0,0,8.825129e-07,0,2.954531e-07,0,0,0,0,0,1.359546e-07,0,0,6.691516e-08,0,0,0,0,0,0,0,0,8.915315e-08,5.413601e-08,0,0,0,4.851015e-07,1.888112e-08,0,0,8.729799e-08,4.647104e-08,0,0,0,0,0,0,0,0,0,0,9.013576e-08,1.823037e-07,5.035448e-08,0,0,0,0,0,0,8.635037e-08,0,0,0,0,1.82515e-06,3.117578e-07,8.756342e-07,0,0,0,0,0,0,9.692198e-08,0,0,6.985945e-07,0,2.372871e-06,9.878253e-08,2.912666e-08,0,0,0,0,0,0,0,4.305466e-07,0,0,2.133623e-06,0,0,4.765867e-08,0,5.609379e-08,0,7.423761e-08,9.136074e-08
"Dietzia",0.0002876204,0.0001217422,0.0001347784,4.164365e-05,5.648333e-06,3.945479e-05,2.30543e-06,0.0002314552,6.949764e-05,3.571281e-05,1.798117e-05,1.402998e-05,2.587137e-05,3.170118e-05,0.004276374,0.008699923,0.003536993,0.006096046,0.002056808,0.00126414,0.03628418,0.001670548,0.06781969,0.01178313,0.0290369,0.03790363,3.720632e-05,8.276169e-05,0.0002578939,1.030655e-05,7.018462e-06,4.047679e-06,1.345956e-05,1.404787e-05,1.456523e-06,0.0006412536,1.041885e-05,0.000292008,7.012332e-06,3.36862e-05,2.686477e-06,0.0001137566,0.0001611361,6.50078e-06,0.0004186999,5.421927e-06,2.631466e-06,7.421311e-05,5.399184e-05,5.789373e-05,0.0001470939,1.018277e-05,1.214318e-05,1.177007e-05,3.342852e-05,0.0001794351,0.0001668432,5.441699e-06,1.105473e-05,3.71093e-05,5.056153e-06,1.74724e-05,0.0001566453,9.382435e-05,7.808022e-05,2.807674e-05,1.069765e-05,3.043139e-05,1.170219e-05,0.0001563782,0.0002364607,1.165537e-05,6.245452e-06,8.007527e-06,3.86333e-06,7.336497e-05,9.164868e-05,5.780707e-05,4.298105e-05,5.204149e-05,5.600889e-05,1.294443e-05,8.331747e-05,0.0002659653,4.224681e-05,0.0001085859,0.0001119568,2.642477e-05,0.0001400059,0.0001619202,6.143561e-05,4.966941e-05,6.479623e-06,5.3599e-05,0.0001422254,6.732295e-05,2.486597e-05,4.23757e-05,0.0001373128
"Dolosigranulum",0,0,0,0,0,4.687516e-07,0,0,0,0,1.594324e-06,0,5.146807e-08,0,3.495741e-07,0,9.828567e-08,5.484875e-07,6.336922e-07,0,7.350591e-08,0,2.051609e-07,6.894184e-07,1.001678e-06,2.505081e-06,0,0,0,0,0,0,0,0,1.744616e-07,1.068405e-07,0,0,2.109785e-07,0,4.730895e-07,0,0,0,0,0,0,0,0,0,0,9.305508e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632756e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,6.155111e-07,2.360069e-07,0,0,0,0,0,2.512494e-07,0,0,0,0,0,1.439105e-07,0,1.443128e-06,0,1.120842e-07,6.345093e-07
"Domibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.934109e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.759742e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.127539e-07,0,0,0,0,0,0,0,0,0,0,0
"Dongia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
