"","CBJMI00700","CBJMI01400","CBJMI02800","CBJMI04200","CBJMI04201","CBJMI04202","CBJMI04203","CHCFI00700","CHCFI01400","CHCFI02800","CHCFI04200","CHCFI05601","CHCFI05602","CHCFI05603","DGYFI06201","DGYFI06202","DGYFI06203","DGYMI06201","DGYMI06202","DGYMI06203","DHCFI07801","DHCFI07802","DHCFI07803","DHCMI07801","DHCMI07802","DHCMI07803","DHKFI23501","DHKFI23502","DHKFI23503","DSLFI04101","DSLFI04102","DSLFI04103","DSLMI04101","DSLMI04102","DSLMI04103","DSTFI04001","DSTFI04002","DSTFI04003","DSTMI04001","DSTMI04002","DSTMI04003","HBJMI00700","HBJMI01400","HBJMI02800","HBJMI04200","HBJMI04201","HBJMI04202","HBJMI04203","HHCFI00700","HHCFI01400","HHCFI02800","HHCFI04200","HHCFI05601","HHCFI05602","HHCFI05603","LBJMI00700","LBJMI01400","LBJMI02800","LBJMI04200","LBJMI04201","LBJMI04202","LBJMI04203","LHCFI00700","LHCFI01400","LHCFI02800","LHCFI04200","LHCFI05601","LHCFI05602","LHCFI05603","MBJMI00700","MBJMI01400","MBJMI02800","MBJMI04200","MBJMI04201","MBJMI04202","MBJMI04203","MHCFI00700","MHCFI01400","MHCFI02800","MHCFI04200","MHCFI05601","MHCFI05602","MHCFI05603","NBJMI00100","NBJMI00700","NBJMI01400","NBJMI02800","NBJMI04200","NBJMI04201","NBJMI04202","NBJMI04203","NHCFI00100","NHCFI00700","NHCFI01400","NHCFI02800","NHCFI04200","NHCFI05601","NHCFI05602","NHCFI05603"
"Leifsonia",1.979416e-07,0,2.596985e-07,1.70372e-06,3.712295e-07,8.637506e-07,0,5.850172e-07,2.851654e-08,0,1.561325e-07,0,1.178677e-07,2.165557e-07,1.885683e-06,4.037369e-06,2.725895e-06,2.806319e-06,1.926526e-06,1.034951e-06,5.384754e-06,2.114629e-06,4.855083e-06,0,1.739821e-06,3.910218e-06,1.527841e-07,2.940223e-07,9.303502e-08,0,0,1.836045e-07,6.334463e-08,1.933467e-07,0,4.282969e-08,5.013681e-07,2.167657e-07,0,0,0,0,0,7.170736e-06,0,1.827384e-07,1.767007e-06,8.80176e-07,7.517866e-07,0,0,1.102938e-07,2.640585e-07,0,0,0,7.449255e-08,3.685006e-06,9.513427e-07,1.68492e-07,1.450884e-05,2.087568e-06,2.934664e-07,4.219412e-07,5.651529e-07,1.729743e-06,6.360035e-08,9.975445e-08,2.530178e-08,0,0,2.606043e-06,3.996409e-07,2.835153e-07,7.719742e-07,0,3.083887e-07,6.000754e-07,2.351287e-07,6.976435e-07,0,0,0,0,0,0,1.916436e-06,1.208298e-06,6.703072e-07,3.303246e-06,9.630773e-07,1.570832e-07,7.912212e-07,4.386003e-07,3.321426e-07,9.488568e-07,8.525383e-08,0,1.173318e-06
"Leisingera",0,0,0,0,0,0,0,0,0,3.495163e-08,7.870615e-08,0,0,0,4.788038e-07,2.528221e-07,6.219183e-08,4.031338e-07,1.193506e-07,4.619744e-08,3.683574e-08,6.384735e-08,2.249511e-07,9.315342e-08,0,6.420981e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262617e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.182671e-07,0,0,0,0,0,0,0,0,0,0,4.134488e-07,1.333573e-07,0,0,5.776003e-08,0,0,0,0
"Lelliottia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptospira",7.276444e-07,2.197585e-06,0,0,0,0,0,2.00319e-07,0,1.305061e-07,1.153907e-06,2.316937e-07,6.286468e-07,1.433746e-06,4.509608e-07,2.965478e-07,7.225225e-07,0,5.042908e-08,5.148588e-07,0,0,0,0,0,0,0,0,0,0,2.702835e-07,1.562273e-07,0,8.953546e-08,0,0,0,0,0,0,0,2.417383e-05,3.683827e-06,0,0,0,0,0,0,1.155283e-07,1.195826e-07,1.81757e-07,0,5.016149e-08,1.164743e-07,2.252926e-06,3.478536e-07,0,0,0,0,0,3.624275e-07,2.991496e-07,0,0,2.531731e-07,2.85135e-07,3.409768e-08,1.046595e-06,0,0,0,0,0,0,0,0,2.61394e-08,5.174874e-07,3.085741e-08,1.994959e-06,8.53389e-07,0,1.687011e-05,9.574338e-07,0,0,0,0,0,6.667864e-07,0,0,6.110664e-07,6.621608e-08,1.205335e-06,3.710644e-08,2.845231e-07
"Leptospirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,1.311079e-07,0,0,0,0,0,0,0,0,0,0,1.987601e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptothrix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.159239e-07,0,1.242681e-07,0,0,0,0,0,0,0,0,0,0,0,1.218544e-07,0,9.850774e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia",0,2.344091e-07,0,0,0,0,0,1.725826e-07,0,1.871257e-06,0,0,0,0,0,1.84255e-07,2.956131e-07,0,1.707569e-07,1.539915e-07,0,0,0,2.206265e-06,2.510654e-06,0,0,0,0,5.299103e-07,1.715045e-07,8.405993e-08,0,1.327647e-07,3.36836e-07,1.056466e-07,0,1.062152e-07,0,0,0,0,0,0,6.533459e-07,0,5.851992e-07,0,0,3.495857e-07,0,2.406215e-07,0,0,0,0,0,0,1.315994e-06,2.937524e-07,3.622344e-07,2.172399e-06,0,0,0,0,0,1.917358e-07,0,0,0,0,0,2.769347e-07,7.817077e-07,0,0,0,0,0,3.784092e-07,0,0,0,0,0,0,3.756681e-07,0,0,0,2.456582e-06,0,0,0,0,0,0,1.046746e-06
"Leucobacter",9.347718e-06,6.957503e-06,0.0001690731,0.0001792003,4.704262e-05,0.001192391,1.130909e-05,7.10706e-05,2.272028e-05,4.292101e-05,3.444635e-05,7.234795e-05,6.035669e-05,2.131775e-05,0.0001960238,0.0004028126,0.0008383576,0.0004535322,0.0002957067,0.0001203892,0.0004756023,0.000349676,0.0004671861,2.75967e-05,0.0002006043,0.0005059141,1.925871e-05,5.536023e-05,8.642919e-06,3.171156e-06,1.647916e-06,3.997488e-06,6.835419e-06,2.875558e-06,5.303162e-06,8.243837e-06,1.337355e-05,1.233966e-05,1.558368e-05,3.708634e-06,2.64028e-06,0.0003576896,4.869492e-05,0.0003045108,7.873278e-06,4.925058e-05,5.345838e-05,0.0001150938,0.0001177759,7.355239e-05,3.288808e-05,7.055251e-06,3.939226e-05,1.112811e-05,5.386407e-06,9.41391e-06,2.584344e-05,0.0003459715,0.0001918421,5.509771e-05,0.0003904827,0.0003517652,3.623219e-05,5.348883e-05,0.0001142693,0.0003423204,1.77173e-05,1.598144e-05,3.773983e-05,1.110029e-05,1.066288e-05,0.0002682031,0.0001510086,0.0001450893,0.0001756376,2.733376e-06,0.0001035221,8.910608e-05,3.78362e-05,9.715725e-05,5.152542e-06,7.739859e-06,1.033521e-05,6.222634e-05,8.997129e-05,8.768997e-05,0.0004038971,8.19015e-05,0.000449971,0.0002121929,0.0002588201,7.495163e-05,6.029831e-05,0.0001114684,4.289894e-05,0.0002803705,5.840988e-05,8.249176e-05,0.0005855304
"Leuconostoc",2.752773e-06,1.614088e-06,1.690722e-05,7.18251e-05,3.010145e-05,4.986971e-05,1.334015e-05,2.217368e-05,8.245419e-06,2.250006e-05,3.52695e-05,4.208459e-05,8.639845e-06,1.180032e-05,2.406842e-07,3.929529e-07,6.542387e-06,2.012214e-06,5.237367e-05,1.686745e-06,8.719153e-07,1.457288e-05,9.924484e-06,1.055668e-05,1.523863e-05,3.401691e-06,1.139569e-06,3.927851e-06,1.282572e-06,3.244414e-06,1.198841e-06,2.389408e-06,8.97337e-06,2.530007e-06,5.153739e-07,2.737509e-07,1.249266e-05,1.567e-06,1.166256e-05,3.684742e-07,4.945303e-07,0,9.687535e-06,3.006421e-05,1.34356e-05,0.000130924,9.033998e-05,0.0002919481,0.0001240714,1.795312e-05,1.475359e-05,1.051245e-05,1.320715e-05,3.586656e-05,1.478444e-05,1.687738e-06,3.205973e-05,0.000146881,0.0004720431,3.031016e-05,0.0009820611,0.0003909425,2.18905e-05,1.089164e-05,2.458472e-05,1.209504e-05,1.581937e-05,2.782393e-05,1.918735e-05,2.74048e-06,0,0.0003992268,0.0006078535,0.0003938898,7.427848e-05,1.022286e-05,5.586751e-05,4.011148e-05,1.431761e-05,6.81598e-06,2.082443e-05,1.84272e-06,1.462963e-06,0,4.739209e-06,3.788013e-06,8.05082e-05,0.0003369207,0.0001589134,0.0003556014,0.0004471365,0.0003191328,0.0001396397,3.681935e-05,1.394022e-05,5.769607e-05,2.250272e-06,3.032267e-05,7.351449e-05
"Levyella",0,4.441861e-07,0,3.944428e-08,0,0,0,3.147637e-07,6.167334e-07,4.892441e-07,1.364697e-07,2.261081e-07,3.352335e-07,2.402207e-06,6.363332e-08,1.079619e-07,1.501009e-06,0,7.697225e-09,5.473638e-08,0,3.696027e-08,0,0,2.997747e-07,0,1.49172e-08,0,1.896483e-07,1.663511e-06,4.872402e-08,1.002727e-06,2.241426e-07,1.661522e-06,1.514765e-08,1.730121e-07,6.754822e-08,5.4849e-08,0,0,6.429768e-07,0,0,0,0,0,0,7.678709e-08,0,1.94219e-06,8.711632e-07,4.979049e-07,6.952993e-08,2.835933e-07,2.010338e-07,3.741514e-08,0,2.69769e-07,4.626274e-07,0,8.393237e-08,8.670283e-07,3.002928e-07,8.429292e-07,6.590625e-08,0,6.350555e-08,3.592284e-07,4.219122e-08,4.071547e-07,1.732355e-07,0,8.918745e-07,6.226935e-08,0,0,3.26102e-07,4.371838e-07,5.769556e-08,5.140107e-07,8.956734e-08,2.159956e-06,2.532533e-06,0,0,1.682189e-07,0,3.353977e-07,0,0,6.85004e-08,0,0,2.302498e-08,6.052527e-07,6.670752e-08,5.217146e-07,0,4.806328e-07
"Liberibacter",0,0,0,0,0,0,0,0,2.91955e-07,9.653308e-08,0,0,0,0,0,0,0,0,5.083361e-07,0,0,0,0,0,0,0,0,0,0,0,3.185084e-08,0,0,0,0,0,0,4.405239e-07,0,0,0,0,0,0,0,0,0,0,0,0,5.686275e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.921411e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Limnohabitans",0,0,0,0,0,0,0,0,0,3.071507e-07,2.909743e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.030898e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8456e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Listeria",1.928387e-05,1.162706e-05,1.109272e-05,1.505237e-05,1.679193e-06,1.263022e-06,3.002813e-06,2.358814e-05,2.718798e-05,1.128048e-05,3.739772e-06,4.120765e-06,8.093201e-06,6.440415e-06,3.036345e-05,1.081239e-05,0.0003241969,0.0003304858,8.550059e-05,4.700265e-06,0.0001459086,0.0001229142,8.363023e-05,0.0005300013,0.0001611871,2.104852e-05,2.130925e-05,1.01118e-05,6.568983e-05,4.575223e-06,4.29167e-06,0.001095633,0.0001870287,1.640459e-05,5.087291e-06,1.037681e-06,4.101789e-06,1.336412e-05,3.682203e-05,1.080275e-06,1.929222e-06,6.155323e-05,8.681481e-05,1.929456e-05,3.102433e-06,4.121244e-06,9.034953e-06,1.102408e-05,3.040079e-06,1.521589e-05,1.706213e-05,6.270801e-06,3.975222e-05,1.691141e-05,3.783767e-05,8.04853e-06,2.297584e-05,2.137259e-05,1.24904e-05,5.484602e-06,5.98999e-06,1.516736e-05,1.765269e-05,1.273902e-05,2.890919e-05,1.199544e-05,1.102853e-05,4.936822e-05,2.728995e-05,1.314123e-05,1.424956e-06,1.970327e-05,1.611451e-05,4.171518e-06,1.333522e-05,2.914298e-07,4.941788e-06,0.0001240347,3.598743e-05,4.635821e-06,0.0001103088,0.0001108668,6.161025e-06,9.717078e-06,0.0001983222,4.713115e-05,4.407147e-06,2.728405e-06,4.859767e-06,2.722404e-06,2.422672e-06,1.698461e-05,4.143319e-06,0.0001383885,1.347529e-05,2.24056e-05,4.57352e-05,1.007884e-05,2.318107e-05
"Loktanella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.419265e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.640527e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luteibacter",0,0,0,1.788549e-07,0,0,0,1.531207e-07,0,2.30363e-07,0,1.415763e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.037257e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127926e-07,0,0,0,0,0,0,0,8.697717e-07,0,0,0,1.228212e-07,0,0,0,0,0,0,0,0,0,2.525942e-07,0,0,0,0,0,0,0,0,0,0,1.195855e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.318767e-08,3.279939e-07,0,0,0,0,0
"Luteimonas",0,0,0,1.142862e-06,0,0,0,4.649893e-07,0,0,0,9.779824e-08,0,9.65799e-08,0,1.930804e-07,0,1.105069e-07,3.362052e-08,2.191529e-08,3.94207e-08,6.832787e-08,1.257582e-07,0,0,4.942158e-08,0,0,0,2.959651e-08,3.294914e-08,1.023446e-07,9.95244e-08,0,0,0,0,0,0,0,5.142876e-08,0,0,0,0,9.891074e-08,0,0,3.840841e-07,0,0,0,0,0,0,0,2.757904e-07,0,2.067211e-07,0,1.504294e-07,0,4.085604e-07,0,0,0,3.19812e-08,8.659389e-08,0,1.571296e-07,0,6.02586e-07,3.450803e-07,2.4192e-07,0,0,1.428511e-07,6.081374e-08,0,0,0,0,0,0,2.120063e-06,0,0,6.798397e-07,0,0,4.826155e-07,0,9.431357e-07,0,0,0,3.295081e-08,0,0
"Lysinibacillus",8.524704e-08,0,1.291424e-07,1.976455e-07,2.508138e-06,5.846076e-07,2.016511e-06,4.438113e-07,2.227074e-06,5.119179e-08,8.236797e-07,1.700234e-06,6.925426e-07,7.980478e-08,5.26563e-07,2.891201e-07,9.858797e-07,4.335496e-07,1.731897e-06,0,2.67723e-06,1.365524e-06,8.114417e-07,1.572133e-06,8.943796e-06,1.784219e-06,3.819458e-08,0,1.590599e-07,1.046805e-06,1.911497e-06,4.067416e-07,2.819858e-07,1.820161e-06,3.440798e-07,0,1.249471e-07,0,0,2.880781e-07,1.067285e-07,0,0,3.01772e-07,4.004378e-07,1.231722e-06,4.782273e-07,0,3.552035e-07,4.8942e-08,1.068286e-07,8.533629e-07,8.011995e-08,1.319571e-06,0,9.949832e-08,0,3.970449e-07,2.688591e-07,3.360781e-06,0,0,8.492025e-08,1.465037e-07,0,1.133333e-06,2.718402e-07,0,1.701861e-07,0,0,1.544115e-07,1.989595e-07,0,0,0,6.658599e-08,0,0,1.852144e-07,1.546188e-07,3.461433e-07,0,0,0,0,0,1.074492e-06,4.392831e-06,1.517912e-06,6.223961e-07,1.940749e-05,0,7.659886e-08,0,0,0,4.64828e-07,1.517469e-06
"Lysobacter",1.262388e-07,0,1.039848e-07,2.796199e-06,1.376959e-07,8.740918e-08,2.58432e-07,8.596066e-08,2.486328e-07,3.607669e-06,1.453163e-06,3.012535e-08,2.487771e-07,3.751407e-07,1.318078e-07,8.225671e-08,1.919881e-07,8.284538e-08,2.368161e-08,3.793585e-07,0,8.156415e-08,8.274998e-08,0,0,0,2.902422e-07,0,0,1.70774e-07,5.806925e-07,5.114304e-07,3.198132e-07,2.543849e-07,0,3.035821e-08,0,6.897092e-08,0,0,0,3.906882e-06,3.348934e-07,0,8.10021e-08,4.983151e-08,0,1.561667e-07,3.404797e-06,2.023917e-07,5.997837e-07,7.844201e-08,1.095272e-07,0,2.476142e-08,4.510119e-07,2.505441e-07,4.015789e-08,4.019919e-08,0,4.426016e-08,0,1.641713e-06,2.974135e-07,5.951592e-07,3.458889e-07,8.032165e-08,2.694098e-08,3.043969e-08,0,0,1.529427e-06,8.088349e-07,3.383768e-08,0,0,3.14473e-07,9.464996e-08,5.946417e-07,1.773447e-06,7.872017e-08,1.441977e-06,2.902768e-07,4.778891e-06,0,0,0,1.190278e-06,0,2.463626e-07,0,3.04568e-08,1.710682e-06,8.027005e-07,1.007543e-06,3.480078e-07,7.035118e-08,3.312567e-08,2.177537e-07
"Macrococcus",0,0,0,2.625862e-07,0,2.613871e-07,0,4.813028e-07,1.071683e-07,3.934299e-06,1.376282e-06,2.226179e-05,2.816821e-08,0,2.616693e-07,0,7.025373e-08,8.033492e-08,1.330102e-06,5.620127e-08,0,2.803433e-07,0,3.681437e-07,1.305557e-07,4.300809e-08,2.745961e-07,0,1.071975e-07,8.217846e-07,6.369724e-08,1.349936e-07,1.031793e-06,2.920378e-06,4.675104e-07,0,0,3.906483e-07,0,0,0,0,0,0,0,0,0,0,5.488724e-07,1.821111e-07,5.31772e-08,0,6.431285e-07,0,0,0,0,0,2.515866e-07,0,0,0,1.39204e-08,1.609931e-07,5.357861e-06,0,1.046838e-07,0,3.293352e-07,0,0,9.205301e-08,7.52548e-08,0,0,0,1.121929e-06,8.639215e-06,7.42845e-08,1.822745e-07,0,0,0,0,0,0,0,0,0,5.845374e-07,0,8.724308e-08,2.967024e-07,3.209761e-06,3.264192e-06,3.074642e-06,2.142841e-07,1.064762e-05,3.100235e-05
"Mageeibacillus",3.453228e-07,4.929164e-07,1.035366e-07,3.11543e-07,0,0,0,7.899906e-08,0,0,0,7.10324e-08,3.967354e-08,1.132233e-07,4.415466e-07,9.731779e-08,6.087489e-07,0,0,8.133352e-08,0,0,0,0,9.173545e-08,0,0,0,0,1.647608e-07,0,0,0,1.166519e-07,0,1.241052e-07,0,0,0,0,0,0,2.40998e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714178e-07,0,0,0,0,4.005761e-07,0,0,0,1.148284e-07,0,0,0,0,0,0,0,0,3.094697e-07,0,0,0,0,0,0,0,0,2.49495e-07,0,0,0,0,0,0,9.100843e-08,0
"Magnaporthe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.480164e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.478425e-07,0,0,0,0,0,0,0,0,0
"Magnetospira",0,0,0,0,0,0,0,0,2.25683e-07,6.218389e-08,2.356356e-07,4.139925e-08,2.419356e-07,1.182384e-07,5.013549e-08,5.086795e-07,9.309697e-08,0,0,2.834199e-07,0,0,0,0,0,0,0,0,0,4.30602e-07,3.693134e-07,2.320673e-07,1.608876e-07,7.941447e-07,0,0,0,0,6.965359e-08,0,0,0,0,0,0,0,0,0,0,8.257087e-08,1.709371e-07,0,9.142522e-08,0,0,0,0,0,0,0,0,0,0,0,4.877569e-08,0,1.033993e-07,9.057459e-08,0,0,0,0,0,0,6.07462e-08,0,0,0,0,3.170234e-07,1.323272e-07,1.615957e-06,1.9518e-07,0,0,0,0,0,0,2.886826e-07,0,0,0,0,2.055265e-07,0,2.365181e-07,5.304172e-08,2.846977e-07
"Magnetospirillum",0,0,0,0,1.084663e-07,0,0,0,3.13609e-08,0,0,0,0,0,0,0,6.52751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062555e-07,0,1.273319e-07,0,0,2.971887e-08,0,0,0,0,0,0,0,0,0,0,9.504469e-08,9.883126e-08,0,0,0,0,0,0,0,0,0,0,0,2.485663e-07,2.111283e-07,0,6.744416e-08,0,0,0,0,0,0,0,0,0,4.085669e-06,2.532386e-08,0,0,0,0,0,0,1.343426e-07,0,0,0,0,0,0,0,1.203459e-07,4.441138e-07,0,0,0,0,0,0,0,0
"Mahella",2.263783e-06,1.395292e-07,9.531937e-08,1.604694e-06,0,0,0,6.955882e-07,4.379325e-07,1.608885e-07,0,1.606685e-07,2.235572e-07,3.059183e-07,3.891469e-07,4.387024e-07,1.001512e-06,0,2.059924e-07,4.411584e-07,0,0,7.585414e-08,0,0,0,2.381019e-07,0,0,4.895275e-07,4.0992e-07,7.037805e-07,5.203309e-07,2.222942e-07,5.079273e-08,9.432728e-07,0,5.690101e-07,0,0,2.363274e-07,0,0,2.227365e-07,0,0,0,1.541836e-07,1.533453e-07,2.136357e-07,1.895425e-07,0,5.913616e-08,0,5.384626e-08,3.003902e-06,3.092032e-07,0,0,0,1.092453e-07,0,0,5.232275e-07,6.309871e-08,0,6.688132e-08,0,6.305365e-08,6.977303e-07,0,0,3.171452e-07,0,0,0,5.05208e-07,6.660553e-08,0,1.367059e-07,5.706171e-08,8.072156e-07,9.435331e-07,0,1.874457e-06,0,0,0,0,0,0,0,0,1.544136e-07,3.323494e-07,0,5.323251e-07,6.861747e-08,4.735278e-07
"Malassezia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405934e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mannheimia",0,0,0,0,0,0,0,0,0,0,0,0,0,1.366869e-07,0,0,5.381137e-08,0,0,0,0,0,4.18582e-07,2.821801e-06,9.444734e-06,0,0,0,2.699374e-07,5.530979e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164839e-07,0,1.191767e-07,0,0,0,0,0,1.195326e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maribius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505313e-08,0,0,0,0,0,0,0,9.268552e-08,1.411175e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391137e-07,0,0,0,0,0,4.470693e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.707178e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marinobacter",0,0,0,6.449486e-08,0,0,0,0,6.481031e-08,0,0,1.426655e-08,5.144478e-08,4.50827e-08,0,2.921591e-08,1.604102e-08,0,0,0,0,0,0,0,0,0,5.817083e-08,0,0,0,4.242289e-08,0,2.772165e-08,0,0,0,0,0,0,0,0,0,0,1.101147e-07,0,4.926889e-08,0,1.091412e-07,0,2.845465e-08,8.415206e-09,0,5.228881e-08,0,0,2.455275e-06,6.765063e-08,8.494627e-08,0,0,0,0,2.145448e-08,0,0,0,0,0,0,0,0,7.804494e-08,1.171104e-07,1.747148e-07,6.388149e-08,0,0,0,0,0,0,3.753291e-07,0,0,0,0,0,1.895049e-07,0,1.013507e-05,0,0,0,0,0,0,2.716874e-08,0,0
"Marinomonas",1.251677e-06,0,0,6.316507e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marmoricola",0,9.989025e-08,8.805289e-07,1.044377e-07,0,1.879788e-06,0,4.036548e-07,7.213007e-08,0,0,8.996334e-08,1.246399e-07,3.756892e-08,4.385011e-06,1.28028e-05,1.409132e-05,7.652557e-06,6.000331e-06,1.219799e-06,1.980906e-05,6.08512e-06,2.316e-05,4.520594e-07,4.322384e-06,7.982304e-06,1.533887e-06,3.96513e-07,6.32161e-08,0,0,0,0,0,0,1.285115e-07,0,0,2.880037e-07,0,0,0,2.930317e-07,1.326745e-06,6.673964e-08,0,0,2.40792e-07,2.374977e-06,4.30153e-07,2.720881e-07,3.787959e-08,1.156965e-07,0,0,0,0,7.904154e-07,2.200536e-07,1.133593e-07,3.59439e-07,1.35823e-06,8.735245e-07,8.051709e-07,6.199913e-07,5.584949e-07,2.842174e-08,0,3.683715e-07,0,0,2.693591e-07,2.602125e-07,2.371487e-07,5.893828e-08,0,1.480118e-06,3.858719e-07,1.792379e-07,3.691585e-07,0,0,9.412527e-08,0,3.393135e-06,1.218552e-06,4.662334e-07,4.197501e-07,3.059753e-06,0,1.418697e-07,3.651737e-07,8.124451e-07,2.502384e-07,4.804172e-07,0,4.041137e-08,2.920677e-07,4.843917e-07
"Martelella",0,0,1.763618e-08,0,0,0,0,0,0,1.488396e-08,0,0,1.39348e-07,2.951085e-07,0,0,1.470452e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227365e-07,0,6.158612e-08,0,0,1.694472e-06,0,1.33551e-07,0,0,0,0,0,0,1.458074e-06,0,0,5.749342e-07,0,3.162605e-07,0,0,3.699968e-08,0,0,0,0,0,3.125246e-07,0,0,0,0,0,0,3.577375e-08,0,0,2.463739e-07,2.248363e-07,0,0,0,0,0,0,0,0,2.741559e-08,0,1.830693e-07,5.918872e-08,0,0,0,4.685081e-08
